id;label
42252;Swiping Down
41117;Swiping Right
73067;Swiping Right
60435;Swiping Up
88984;No gesture
140111;Swiping Left
59313;Swiping Up
143434;Swiping Left
101999;Swiping Down
3071;Swiping Right
76920;Swiping Right
62907;Swiping Right
124556;Swiping Up
112386;Swiping Right
87237;Swiping Right
21947;Swiping Left
72022;No gesture
139026;No gesture
62245;Swiping Left
51115;Swiping Down
43856;Swiping Left
4760;Swiping Down
2793;No gesture
124700;Swiping Right
23740;Swiping Up
48587;Swiping Down
90706;Swiping Left
20417;Swiping Up
119428;Swiping Right
112960;Swiping Left
54694;Swiping Left
43762;Swiping Left
102008;Swiping Up
101533;Swiping Up
87126;Swiping Up
146099;Swiping Right
18132;Swiping Right
95393;Swiping Left
30438;Swiping Right
142575;Swiping Left
83346;Swiping Up
55199;Swiping Left
84220;Swiping Left
141086;Swiping Down
15503;Swiping Down
70094;No gesture
9791;Swiping Left
6731;Swiping Up
135785;Swiping Up
136447;No gesture
127413;Swiping Right
106803;Swiping Up
145263;No gesture
39300;Swiping Up
16449;Swiping Up
119376;No gesture
21686;Swiping Up
108034;Swiping Down
119522;Swiping Left
74334;Swiping Left
141885;Swiping Down
69373;Swiping Left
109232;Swiping Down
5951;Swiping Left
22687;No gesture
29720;No gesture
101023;Swiping Down
62299;Swiping Left
62738;Swiping Right
14040;Swiping Down
46298;No gesture
81572;Swiping Down
27256;Swiping Up
48461;Swiping Up
29679;Swiping Up
91335;Swiping Down
32042;Swiping Left
134084;Swiping Down
146670;Swiping Down
71397;Swiping Down
138374;Swiping Left
109387;Swiping Down
103283;Swiping Left
105478;Swiping Up
112108;No gesture
119730;Swiping Right
108256;No gesture
110282;Swiping Right
12821;No gesture
1944;No gesture
127245;Swiping Down
130203;Swiping Up
59706;No gesture
44557;No gesture
70889;Swiping Down
19860;Swiping Left
67709;Swiping Up
67466;Swiping Down
147156;Swiping Down
2307;Swiping Right
3359;Swiping Down
79904;Swiping Right
136642;Swiping Up
3440;Swiping Right
144165;No gesture
4083;No gesture
129704;Swiping Up
36730;Swiping Right
147746;Swiping Right
59388;Swiping Down
1242;Swiping Right
103870;Swiping Up
9366;Swiping Up
94442;Swiping Down
44976;Swiping Left
131495;Swiping Right
126940;Swiping Left
108403;Swiping Up
147605;Swiping Down
8172;Swiping Down
51306;Swiping Left
120290;Swiping Right
78300;Swiping Left
50067;No gesture
71246;Swiping Up
4066;No gesture
98872;Swiping Up
147830;Swiping Left
113164;Swiping Up
40482;Swiping Up
13943;Swiping Left
94414;Swiping Left
29037;No gesture
42797;Swiping Left
102083;Swiping Right
119456;Swiping Left
1828;Swiping Left
87774;Swiping Up
5834;Swiping Down
58209;No gesture
131704;Swiping Down
84381;Swiping Left
72363;Swiping Down
15916;Swiping Right
65319;No gesture
95925;No gesture
59210;Swiping Left
146745;No gesture
120358;Swiping Left
143357;Swiping Down
124413;Swiping Left
121272;No gesture
1501;No gesture
109050;No gesture
83839;Swiping Up
47125;No gesture
94718;Swiping Left
142675;Swiping Down
49551;Swiping Up
90721;Swiping Up
93602;Swiping Right
41446;Swiping Up
122524;Swiping Down
50183;Swiping Right
31079;Swiping Down
14011;Swiping Up
24269;Swiping Up
9588;No gesture
74688;Swiping Up
138119;Swiping Left
146191;No gesture
75061;Swiping Right
87203;Swiping Left
143096;Swiping Down
28085;Swiping Up
101322;Swiping Right
26376;Swiping Down
105462;Swiping Up
81171;Swiping Left
89118;No gesture
57260;Swiping Left
63681;Swiping Down
107447;No gesture
95790;Swiping Up
71370;Swiping Left
122442;Swiping Down
108331;Swiping Up
67077;Swiping Right
19933;Swiping Down
134376;Swiping Down
73096;Swiping Down
106191;Swiping Up
67718;No gesture
102537;Swiping Left
114748;Swiping Left
25227;Swiping Right
22612;Swiping Left
18203;Swiping Left
47522;No gesture
67531;No gesture
85967;Swiping Right
119452;Swiping Left
47834;Swiping Left
85092;Swiping Right
31405;Swiping Up
47323;Swiping Left
101143;Swiping Right
117153;Swiping Left
100625;Swiping Right
101235;No gesture
53518;Swiping Down
71607;Swiping Left
139248;Swiping Up
50331;No gesture
34173;Swiping Left
57933;Swiping Down
70707;Swiping Down
102464;No gesture
135462;No gesture
19169;Swiping Right
43736;Swiping Down
26011;No gesture
126144;No gesture
42960;Swiping Down
115710;No gesture
87243;Swiping Left
84642;Swiping Up
104730;Swiping Right
831;Swiping Right
85841;Swiping Down
129612;No gesture
19695;No gesture
142857;Swiping Right
112022;Swiping Right
31913;No gesture
143523;Swiping Up
74096;Swiping Left
82861;Swiping Down
64795;Swiping Left
145864;Swiping Up
128815;Swiping Up
46167;Swiping Down
29557;Swiping Up
130873;Swiping Down
59254;Swiping Up
14741;Swiping Down
131991;Swiping Right
139324;Swiping Down
68162;Swiping Right
55019;Swiping Right
128774;Swiping Down
42177;Swiping Right
41118;No gesture
130776;Swiping Up
135655;Swiping Right
91868;Swiping Up
120552;Swiping Down
123602;Swiping Left
113846;Swiping Left
129931;Swiping Left
26564;Swiping Down
138630;Swiping Down
17938;Swiping Up
103049;Swiping Up
52761;Swiping Left
4114;Swiping Right
18248;Swiping Right
3393;Swiping Left
86727;Swiping Left
6581;No gesture
54632;Swiping Left
54992;Swiping Up
108965;No gesture
37577;Swiping Left
86189;Swiping Right
71310;Swiping Down
83882;Swiping Down
113122;Swiping Right
126125;No gesture
78424;Swiping Right
77806;Swiping Left
90884;Swiping Left
680;Swiping Up
120779;Swiping Down
74204;Swiping Left
72086;No gesture
14290;Swiping Down
37513;Swiping Left
52788;Swiping Down
76147;Swiping Down
66312;Swiping Right
140964;Swiping Down
3529;Swiping Down
137126;Swiping Up
26058;Swiping Down
7380;Swiping Left
118868;Swiping Right
39987;No gesture
50058;Swiping Right
107698;Swiping Up
33382;Swiping Right
30288;Swiping Right
71823;Swiping Left
10393;Swiping Down
1727;No gesture
31270;Swiping Up
96424;Swiping Right
105750;Swiping Left
77289;Swiping Left
52280;Swiping Down
57612;Swiping Down
75272;Swiping Up
86047;Swiping Up
99097;No gesture
23508;Swiping Down
49235;Swiping Left
49209;Swiping Right
90275;Swiping Down
141017;Swiping Up
117743;Swiping Left
75797;Swiping Down
15265;Swiping Left
104067;No gesture
314;No gesture
129236;Swiping Up
75518;No gesture
45071;No gesture
35490;Swiping Down
119558;No gesture
141769;Swiping Left
127945;Swiping Up
99640;No gesture
18169;Swiping Right
46024;No gesture
70595;Swiping Right
113982;Swiping Up
38579;Swiping Left
16483;Swiping Right
146704;Swiping Up
85121;Swiping Down
61107;Swiping Down
117504;No gesture
141265;Swiping Right
17315;Swiping Down
65225;Swiping Right
91633;Swiping Right
9141;Swiping Up
49309;Swiping Right
5048;No gesture
110586;Swiping Left
29394;Swiping Right
131898;Swiping Left
126570;Swiping Down
134902;Swiping Left
66414;Swiping Right
84092;No gesture
47576;Swiping Left
17833;Swiping Down
97190;Swiping Down
9727;Swiping Down
107584;Swiping Right
57238;Swiping Down
136838;Swiping Left
119496;Swiping Left
28209;Swiping Left
108647;Swiping Down
31619;Swiping Right
40607;Swiping Up
139088;Swiping Left
29332;Swiping Up
106446;Swiping Right
82961;Swiping Up
54498;Swiping Left
130134;Swiping Left
26732;Swiping Down
20732;Swiping Down
129846;No gesture
30817;Swiping Up
96572;No gesture
35875;Swiping Up
26623;Swiping Down
82452;Swiping Up
80372;No gesture
2133;Swiping Left
18618;Swiping Up
23420;Swiping Down
11041;Swiping Down
144249;No gesture
10988;Swiping Up
104930;No gesture
3447;No gesture
57178;Swiping Up
59636;No gesture
89308;Swiping Left
87148;Swiping Up
147063;Swiping Down
125268;Swiping Up
2296;Swiping Up
4955;No gesture
140956;Swiping Down
111904;No gesture
4424;Swiping Up
51425;Swiping Right
78328;No gesture
121339;Swiping Right
70426;Swiping Down
139306;Swiping Right
5672;Swiping Up
76040;Swiping Down
95903;No gesture
3825;Swiping Up
18729;Swiping Down
50200;Swiping Down
19632;Swiping Left
17800;Swiping Left
66000;Swiping Left
90620;Swiping Up
21642;Swiping Left
113393;Swiping Down
96150;Swiping Left
36982;Swiping Left
99591;Swiping Down
62256;Swiping Down
38280;Swiping Up
108636;Swiping Down
51724;Swiping Down
106130;Swiping Right
53609;No gesture
126403;No gesture
29182;Swiping Right
115128;Swiping Up
59928;Swiping Up
132649;No gesture
122676;No gesture
89683;Swiping Up
131269;Swiping Left
3938;Swiping Down
35087;Swiping Right
130119;Swiping Down
47357;Swiping Down
83280;No gesture
14581;No gesture
44500;Swiping Up
146305;Swiping Up
58204;Swiping Right
120270;Swiping Down
67515;Swiping Left
90509;Swiping Up
134865;Swiping Up
121466;Swiping Left
101371;Swiping Left
70599;No gesture
8362;Swiping Left
105469;Swiping Left
16086;Swiping Up
131266;Swiping Down
120651;Swiping Right
3375;Swiping Left
76895;Swiping Right
142763;Swiping Right
19866;Swiping Left
90551;Swiping Up
13375;No gesture
39914;Swiping Left
76847;Swiping Right
26990;Swiping Left
18669;Swiping Up
93823;Swiping Up
28475;Swiping Right
49893;Swiping Left
63964;Swiping Down
140368;No gesture
66478;No gesture
4206;Swiping Right
146241;No gesture
29790;Swiping Down
128270;No gesture
24774;Swiping Left
137015;Swiping Left
100649;Swiping Up
109046;No gesture
38863;Swiping Down
85849;Swiping Up
32579;Swiping Right
130502;Swiping Left
29141;Swiping Left
19330;Swiping Down
140760;Swiping Right
1246;Swiping Down
11815;Swiping Left
107202;Swiping Right
136428;Swiping Down
18426;Swiping Right
12604;No gesture
19276;Swiping Down
65927;Swiping Right
106341;Swiping Up
41087;Swiping Right
27648;Swiping Right
35042;Swiping Up
45395;Swiping Down
139748;Swiping Up
82691;Swiping Left
82060;No gesture
58022;Swiping Left
121979;Swiping Down
93212;Swiping Down
25531;Swiping Left
85134;Swiping Up
74175;Swiping Up
82107;Swiping Right
8068;Swiping Right
61235;Swiping Up
141803;Swiping Right
51854;Swiping Down
50724;Swiping Right
16771;Swiping Down
69859;Swiping Right
9982;No gesture
64543;Swiping Left
74794;No gesture
89533;Swiping Right
110767;No gesture
118246;Swiping Down
29731;Swiping Right
60986;Swiping Down
141917;Swiping Up
128494;Swiping Down
80864;Swiping Left
29480;Swiping Left
114979;Swiping Right
37073;No gesture
31750;Swiping Up
121013;No gesture
38643;No gesture
21401;No gesture
96813;Swiping Left
16974;Swiping Left
134738;Swiping Left
129523;No gesture
24243;Swiping Left
16659;Swiping Up
23074;Swiping Up
114113;Swiping Up
21116;Swiping Left
117542;No gesture
135567;No gesture
65716;Swiping Down
10595;Swiping Left
147805;No gesture
4627;Swiping Down
116419;Swiping Left
29985;Swiping Down
142185;Swiping Up
36166;Swiping Left
28654;Swiping Left
117002;Swiping Right
31258;Swiping Up
92052;Swiping Left
124044;Swiping Right
134676;Swiping Up
35843;No gesture
145851;Swiping Right
20351;Swiping Down
77615;Swiping Right
145475;Swiping Down
14309;Swiping Down
86101;Swiping Left
111771;Swiping Down
1159;Swiping Right
120866;No gesture
16668;Swiping Up
34016;Swiping Left
24450;No gesture
67854;Swiping Left
121388;Swiping Left
29907;Swiping Right
61967;No gesture
107554;Swiping Up
98728;Swiping Right
62831;Swiping Left
108388;Swiping Down
48017;No gesture
25169;Swiping Left
78219;Swiping Down
63083;Swiping Up
19345;Swiping Up
82745;Swiping Left
118037;Swiping Right
147685;Swiping Up
11837;Swiping Down
78992;Swiping Right
136091;Swiping Up
38979;Swiping Left
135211;Swiping Up
7878;Swiping Up
57301;Swiping Right
129186;Swiping Left
139876;Swiping Right
50371;Swiping Down
45296;Swiping Right
39056;Swiping Left
61972;Swiping Up
88146;Swiping Right
104077;Swiping Left
33255;Swiping Left
142573;Swiping Left
124176;Swiping Up
141056;Swiping Down
24913;Swiping Down
41829;Swiping Down
136090;Swiping Down
29408;Swiping Right
125965;Swiping Right
11201;Swiping Right
73653;Swiping Down
39380;Swiping Right
88999;Swiping Left
92458;Swiping Up
69376;Swiping Up
124612;No gesture
11311;No gesture
147473;Swiping Right
2381;Swiping Left
104102;Swiping Down
31598;Swiping Right
116554;No gesture
7740;Swiping Down
2813;Swiping Left
130413;Swiping Up
41877;Swiping Up
139625;No gesture
90145;Swiping Down
48471;Swiping Left
32646;No gesture
125598;Swiping Left
114881;Swiping Up
14750;Swiping Left
86971;Swiping Left
31824;Swiping Up
141175;Swiping Down
355;Swiping Down
126725;No gesture
80470;Swiping Right
78558;Swiping Left
69806;Swiping Left
59403;Swiping Left
84727;Swiping Right
134167;Swiping Left
85172;Swiping Up
120586;Swiping Left
108743;Swiping Up
16667;Swiping Right
125173;No gesture
118000;Swiping Down
130104;Swiping Down
136092;Swiping Up
132973;Swiping Down
2331;Swiping Left
109262;Swiping Left
101291;Swiping Up
143407;Swiping Down
40181;Swiping Down
35675;Swiping Down
69310;Swiping Up
947;Swiping Left
87211;Swiping Up
51127;Swiping Right
59346;No gesture
65133;Swiping Left
28715;No gesture
102129;Swiping Left
89227;Swiping Up
59312;Swiping Up
33662;Swiping Down
104270;Swiping Right
68153;No gesture
141522;No gesture
70320;Swiping Right
8137;No gesture
86906;Swiping Right
64140;Swiping Right
4984;Swiping Up
94676;Swiping Right
104852;No gesture
94292;Swiping Right
41030;Swiping Up
133994;No gesture
108392;Swiping Left
83547;No gesture
111341;Swiping Up
129993;Swiping Down
50277;Swiping Down
97154;Swiping Up
130045;No gesture
139915;Swiping Up
145714;Swiping Left
22111;No gesture
86869;No gesture
117671;Swiping Down
95857;Swiping Down
46521;Swiping Right
135120;Swiping Right
14831;Swiping Left
28694;Swiping Down
44828;Swiping Right
76613;Swiping Left
117273;Swiping Left
132045;Swiping Down
132344;Swiping Right
104289;Swiping Left
78983;Swiping Left
30581;Swiping Up
96800;Swiping Left
120150;No gesture
18251;Swiping Right
35126;Swiping Down
41690;Swiping Left
17853;Swiping Up
11048;Swiping Down
60148;Swiping Down
34558;Swiping Up
147171;No gesture
85600;Swiping Right
117289;Swiping Down
23514;No gesture
104437;Swiping Left
85971;Swiping Right
23538;No gesture
139700;Swiping Right
125029;Swiping Up
110468;Swiping Down
127822;Swiping Up
71215;Swiping Down
129667;Swiping Left
126143;Swiping Up
6752;No gesture
132974;Swiping Left
28252;Swiping Right
100848;Swiping Left
71723;Swiping Left
88283;Swiping Up
66174;No gesture
103578;Swiping Up
90798;Swiping Left
90299;Swiping Left
87707;Swiping Down
57091;Swiping Right
2926;Swiping Left
81024;Swiping Right
54287;No gesture
92904;No gesture
102217;No gesture
53936;No gesture
95718;Swiping Left
124863;No gesture
35585;Swiping Right
135994;Swiping Right
135979;Swiping Left
74065;Swiping Left
89109;No gesture
146609;Swiping Left
38152;Swiping Down
68125;No gesture
53994;Swiping Down
120389;Swiping Down
56921;Swiping Down
108242;Swiping Right
8291;Swiping Down
102629;Swiping Down
142589;Swiping Up
92144;Swiping Down
45708;Swiping Right
97034;No gesture
84178;Swiping Up
15447;Swiping Left
66266;Swiping Up
56829;No gesture
57639;Swiping Left
119585;No gesture
110574;No gesture
70069;Swiping Up
102428;Swiping Right
119628;Swiping Right
31908;Swiping Up
68527;Swiping Left
106186;No gesture
143616;No gesture
117286;Swiping Right
118573;No gesture
78710;Swiping Right
15669;Swiping Right
122405;Swiping Left
141751;Swiping Left
8159;Swiping Down
42601;Swiping Right
141850;No gesture
94235;Swiping Right
11556;Swiping Down
138406;Swiping Down
52190;Swiping Up
45052;No gesture
90446;Swiping Up
126234;Swiping Up
107117;Swiping Right
83495;Swiping Right
138805;Swiping Right
138884;Swiping Up
14270;No gesture
116169;Swiping Right
127147;Swiping Up
106852;Swiping Up
112216;Swiping Down
133472;Swiping Left
54766;Swiping Left
40835;Swiping Up
81038;Swiping Up
133765;Swiping Down
25183;Swiping Left
135088;No gesture
15127;Swiping Up
55804;No gesture
101110;Swiping Up
88406;Swiping Right
110623;Swiping Right
30328;Swiping Left
132861;Swiping Right
22569;Swiping Up
16373;Swiping Up
143843;Swiping Down
30030;Swiping Down
18144;Swiping Up
60575;Swiping Up
50975;Swiping Down
25373;Swiping Down
111203;Swiping Left
1239;Swiping Down
125825;Swiping Up
141957;No gesture
86966;Swiping Right
93704;No gesture
82152;Swiping Right
82203;Swiping Right
133341;Swiping Left
86886;Swiping Right
126380;Swiping Left
99272;Swiping Up
125566;Swiping Left
114072;Swiping Down
48892;Swiping Right
22095;Swiping Right
45148;Swiping Right
22717;Swiping Left
121090;Swiping Left
7285;Swiping Right
51540;No gesture
57957;No gesture
138974;Swiping Up
131658;Swiping Right
35649;Swiping Right
128010;No gesture
131461;Swiping Right
117559;Swiping Down
15678;Swiping Left
58110;Swiping Left
2981;No gesture
53830;Swiping Left
108834;Swiping Down
50392;Swiping Down
88699;No gesture
119860;Swiping Up
12155;Swiping Right
135941;Swiping Down
93545;No gesture
66842;Swiping Up
64842;Swiping Down
76177;Swiping Left
124638;Swiping Right
27929;Swiping Right
111174;Swiping Up
100652;Swiping Up
78971;No gesture
50532;No gesture
58152;Swiping Left
48806;Swiping Left
38700;Swiping Right
36606;Swiping Up
40020;No gesture
104648;Swiping Left
93855;Swiping Up
67738;Swiping Up
65981;Swiping Left
129335;Swiping Left
46376;Swiping Up
51552;No gesture
59878;Swiping Left
86147;Swiping Left
82668;Swiping Down
13788;Swiping Down
82843;No gesture
129657;Swiping Down
67513;Swiping Left
84561;Swiping Left
2030;No gesture
125838;No gesture
11632;Swiping Right
41552;Swiping Down
1619;Swiping Down
136726;Swiping Down
68482;Swiping Up
102397;Swiping Right
7706;Swiping Left
26560;Swiping Right
111232;Swiping Up
68579;Swiping Down
27923;Swiping Down
71373;No gesture
6345;Swiping Up
64289;No gesture
65482;Swiping Left
137441;Swiping Left
99728;Swiping Right
87157;Swiping Right
37822;Swiping Right
113336;Swiping Down
12480;Swiping Down
48142;Swiping Right
119048;Swiping Up
70236;Swiping Left
122575;Swiping Left
144594;Swiping Up
83199;No gesture
8432;Swiping Down
82414;Swiping Left
73027;Swiping Right
21133;Swiping Right
97097;Swiping Left
78458;No gesture
30405;Swiping Down
51964;Swiping Down
92662;Swiping Down
71871;Swiping Up
141971;Swiping Right
59975;Swiping Left
95003;No gesture
107650;No gesture
110700;No gesture
50199;Swiping Down
108246;No gesture
47210;Swiping Down
77318;No gesture
128352;Swiping Right
48494;No gesture
44302;Swiping Down
12689;Swiping Right
100731;No gesture
46187;Swiping Down
70509;No gesture
43126;Swiping Left
90589;Swiping Left
62842;Swiping Left
135058;No gesture
66868;No gesture
85793;Swiping Left
30024;Swiping Down
33030;Swiping Right
54395;Swiping Down
123547;No gesture
77663;Swiping Up
44895;Swiping Up
41839;Swiping Left
39838;Swiping Right
90727;Swiping Right
90550;Swiping Down
107994;Swiping Right
89567;Swiping Left
128197;Swiping Up
133579;Swiping Left
66627;Swiping Up
103855;Swiping Right
55798;Swiping Up
6100;Swiping Left
97490;Swiping Up
77355;Swiping Left
103361;Swiping Right
61483;Swiping Up
57500;Swiping Down
7033;No gesture
102549;No gesture
118338;Swiping Left
48734;Swiping Up
100106;Swiping Right
106058;Swiping Down
143769;Swiping Up
20586;No gesture
98153;Swiping Up
19973;Swiping Up
135654;No gesture
43918;Swiping Right
16589;Swiping Down
93317;No gesture
39834;Swiping Left
87232;Swiping Down
121506;Swiping Left
92716;Swiping Left
53184;Swiping Up
88850;Swiping Up
34711;Swiping Up
19208;No gesture
15638;Swiping Left
74737;Swiping Left
107301;Swiping Left
148062;Swiping Right
131020;No gesture
103844;Swiping Down
5055;Swiping Left
54884;Swiping Up
121964;Swiping Left
79982;Swiping Down
32019;Swiping Left
130250;Swiping Down
134586;Swiping Down
70609;Swiping Left
112039;No gesture
56236;Swiping Right
33559;Swiping Up
89535;Swiping Right
2559;Swiping Right
97918;Swiping Up
58671;Swiping Up
86817;Swiping Right
128530;Swiping Left
4248;Swiping Right
30353;Swiping Down
75382;Swiping Up
102819;Swiping Left
75703;Swiping Down
125437;Swiping Down
89279;Swiping Up
15961;No gesture
1087;Swiping Right
94264;Swiping Right
19501;Swiping Left
75860;Swiping Up
61563;Swiping Up
50607;No gesture
90450;Swiping Right
37278;Swiping Down
5242;Swiping Up
1776;Swiping Down
60970;No gesture
107239;Swiping Up
34120;Swiping Down
133899;Swiping Down
36474;No gesture
34806;No gesture
137891;Swiping Down
91057;Swiping Right
61334;Swiping Down
58042;Swiping Up
125958;Swiping Up
85154;Swiping Down
99455;Swiping Down
60862;No gesture
79995;No gesture
26209;Swiping Right
138397;Swiping Down
48441;Swiping Left
116577;Swiping Left
99612;Swiping Left
112857;Swiping Down
136731;Swiping Left
145999;Swiping Left
86216;Swiping Down
85359;Swiping Up
48058;Swiping Right
128136;Swiping Left
133195;Swiping Right
48603;Swiping Up
297;Swiping Right
23116;Swiping Up
78884;Swiping Right
50143;Swiping Up
76645;No gesture
128577;Swiping Right
67084;Swiping Right
66885;Swiping Up
110174;Swiping Left
140680;Swiping Right
122109;Swiping Left
67996;Swiping Right
91311;Swiping Up
116387;Swiping Left
84611;Swiping Right
37113;Swiping Up
147463;Swiping Down
136554;No gesture
135668;No gesture
121212;Swiping Right
41092;Swiping Right
98048;Swiping Up
47292;Swiping Down
109794;Swiping Left
24761;No gesture
93955;Swiping Left
70710;Swiping Right
38481;Swiping Up
70226;No gesture
80796;No gesture
77563;Swiping Down
110291;Swiping Right
103143;No gesture
125055;Swiping Down
41834;Swiping Down
132191;No gesture
87481;Swiping Left
115043;No gesture
76269;No gesture
64054;No gesture
133736;Swiping Left
35435;Swiping Down
33099;Swiping Up
123810;Swiping Down
3562;Swiping Up
41408;Swiping Down
47762;Swiping Up
6943;Swiping Right
45367;Swiping Right
79865;Swiping Down
50890;Swiping Right
130412;Swiping Up
126600;Swiping Left
8708;Swiping Left
82706;Swiping Down
43198;No gesture
52227;Swiping Down
28830;Swiping Down
58416;Swiping Down
72257;No gesture
137419;Swiping Up
86490;Swiping Right
121594;No gesture
77269;Swiping Up
67322;Swiping Right
9048;Swiping Up
119088;No gesture
47870;Swiping Down
141889;Swiping Up
132226;Swiping Up
44089;No gesture
105152;Swiping Down
29882;Swiping Left
92411;No gesture
18449;Swiping Up
105543;Swiping Left
88212;Swiping Right
100417;Swiping Right
78936;Swiping Down
23983;No gesture
56337;Swiping Left
133589;Swiping Up
91329;Swiping Up
66309;Swiping Left
73712;No gesture
70704;Swiping Up
130750;Swiping Up
23120;Swiping Left
44869;No gesture
125563;No gesture
13798;Swiping Up
54944;Swiping Right
39607;Swiping Right
100065;Swiping Down
20476;Swiping Up
21296;Swiping Right
123313;Swiping Left
106332;Swiping Down
89848;No gesture
123010;Swiping Right
129036;Swiping Left
121358;Swiping Up
39853;Swiping Up
102062;Swiping Left
64254;Swiping Up
86653;No gesture
94717;Swiping Left
146640;No gesture
104469;Swiping Right
92369;No gesture
38770;No gesture
85367;Swiping Down
11102;Swiping Up
16511;Swiping Down
134305;Swiping Down
34690;Swiping Right
91431;Swiping Down
146344;No gesture
80380;No gesture
23581;No gesture
89511;Swiping Left
25807;Swiping Up
145121;Swiping Right
17602;Swiping Down
38146;No gesture
24731;Swiping Right
92048;Swiping Down
9387;No gesture
121399;Swiping Up
83675;Swiping Down
146974;Swiping Down
5441;No gesture
15457;Swiping Left
41463;Swiping Up
95739;No gesture
56712;Swiping Right
64915;Swiping Down
118086;Swiping Left
65578;Swiping Down
138770;No gesture
124263;Swiping Up
45672;Swiping Down
6395;Swiping Right
89813;Swiping Left
75572;Swiping Up
133796;Swiping Up
64111;No gesture
10268;Swiping Right
132633;Swiping Down
76391;Swiping Right
122504;Swiping Up
109025;Swiping Left
31978;No gesture
47117;Swiping Down
97658;Swiping Up
33696;Swiping Right
25518;Swiping Up
31061;Swiping Down
105297;Swiping Down
62849;No gesture
90257;Swiping Right
3844;Swiping Down
82773;Swiping Down
141024;Swiping Down
16052;Swiping Right
138284;Swiping Right
56824;Swiping Down
128345;Swiping Left
19312;No gesture
141043;Swiping Right
122748;Swiping Right
68168;Swiping Up
116611;Swiping Up
133427;Swiping Up
12828;Swiping Left
141924;Swiping Up
126022;Swiping Right
141065;No gesture
73609;No gesture
24014;Swiping Down
72169;No gesture
83871;Swiping Down
131696;Swiping Up
78872;No gesture
43430;Swiping Up
14095;Swiping Right
39583;Swiping Down
3846;Swiping Down
91396;Swiping Right
133464;Swiping Left
95051;Swiping Down
38209;Swiping Down
4001;Swiping Left
59519;No gesture
126757;Swiping Up
88218;Swiping Left
41708;No gesture
90265;Swiping Up
67361;Swiping Down
29979;Swiping Left
12785;Swiping Down
15240;Swiping Up
103599;Swiping Left
24685;Swiping Right
133528;Swiping Left
136137;Swiping Right
129694;Swiping Right
139665;Swiping Right
25167;Swiping Right
65836;No gesture
124709;Swiping Right
3193;Swiping Left
99365;Swiping Up
121976;No gesture
132898;No gesture
85224;Swiping Right
9039;No gesture
114162;Swiping Up
147387;No gesture
16112;Swiping Up
133281;Swiping Up
31552;Swiping Up
72095;Swiping Right
56561;Swiping Right
108083;Swiping Up
48959;Swiping Right
137246;Swiping Left
54985;Swiping Up
126649;Swiping Left
51939;No gesture
84523;Swiping Left
118609;Swiping Down
11949;Swiping Up
31420;Swiping Up
71014;No gesture
101156;Swiping Down
76243;Swiping Right
144216;Swiping Up
63552;Swiping Left
6014;Swiping Down
39923;Swiping Down
2010;No gesture
428;No gesture
103312;Swiping Up
45806;Swiping Down
23789;No gesture
23904;No gesture
29704;Swiping Up
60249;Swiping Up
26050;Swiping Left
7811;Swiping Right
24651;Swiping Left
105160;No gesture
101054;Swiping Down
7218;Swiping Down
140901;No gesture
44214;No gesture
142258;Swiping Right
51739;Swiping Left
36122;No gesture
16814;Swiping Down
128388;Swiping Down
141844;Swiping Right
71513;Swiping Left
65813;No gesture
107134;Swiping Down
35425;No gesture
18794;Swiping Left
111866;Swiping Right
118135;No gesture
28843;Swiping Down
35727;Swiping Down
113774;Swiping Right
16068;Swiping Left
132767;No gesture
89593;Swiping Up
24752;Swiping Up
19337;Swiping Down
61209;Swiping Up
23329;Swiping Down
136127;Swiping Down
41761;Swiping Up
48032;Swiping Right
24246;Swiping Up
20745;No gesture
131076;No gesture
47001;Swiping Down
55583;Swiping Up
141970;Swiping Left
34171;Swiping Right
56463;Swiping Down
113712;Swiping Right
77242;Swiping Right
87803;No gesture
95728;No gesture
147773;Swiping Right
8164;Swiping Down
91330;Swiping Down
63218;Swiping Up
82418;Swiping Left
57846;Swiping Up
51927;Swiping Up
145197;Swiping Right
117065;Swiping Left
106595;Swiping Left
140763;Swiping Right
103443;Swiping Down
34328;Swiping Left
1959;Swiping Up
47848;No gesture
51436;Swiping Down
88776;Swiping Down
2784;Swiping Up
776;Swiping Left
130586;Swiping Down
65198;Swiping Left
140791;Swiping Up
129802;Swiping Up
134200;Swiping Right
71101;Swiping Down
76642;No gesture
25204;Swiping Up
137396;Swiping Left
73520;Swiping Up
92570;Swiping Down
115325;Swiping Up
14829;Swiping Up
97428;Swiping Left
81656;Swiping Up
144498;Swiping Down
125655;Swiping Right
39071;Swiping Down
56803;No gesture
55043;Swiping Down
46516;No gesture
133896;Swiping Up
102766;Swiping Up
75354;No gesture
130475;Swiping Down
71110;Swiping Up
92671;Swiping Left
135262;No gesture
142625;Swiping Left
48968;No gesture
105972;Swiping Down
2438;Swiping Up
42913;No gesture
121981;Swiping Left
89430;Swiping Left
26850;No gesture
112033;Swiping Down
26583;Swiping Right
40059;Swiping Left
21915;No gesture
41221;No gesture
75243;Swiping Left
89717;Swiping Right
49254;Swiping Right
135183;No gesture
145500;No gesture
99219;Swiping Up
74274;No gesture
38187;Swiping Up
107944;Swiping Right
84759;Swiping Up
137056;Swiping Down
107063;Swiping Up
84784;Swiping Right
105569;No gesture
86444;Swiping Left
42420;No gesture
10151;Swiping Left
55304;Swiping Down
87332;Swiping Right
94644;Swiping Right
138174;Swiping Up
373;Swiping Right
